Date,Hour,TripCount,TotalRevenue,TotalPassengers,TotalDistance
2023-08-07,2,340,10646.85,472.0,1847.28
2023-08-07,3,282,9699.94,381.0,1603.8900000000008
2023-08-07,4,273,11518.92,333.0,1945.1600000000003
2023-08-07,5,754,26633.55,903.0,4095.0199999999973
2023-08-07,6,2056,58782.94,2256.0,8653.319999999996
2023-08-07,7,2961,83687.99,3282.0,11573.270000000008
2023-08-07,8,4053,108463.65,4875.0,13475.329999999996
2023-08-07,9,4324,115310.5,5387.0,14192.300000000003
2023-08-07,10,4396,119022.53,5773.0,14783.850000000004
2023-08-07,11,4380,117903.39,5793.0,14481.11000000003
2023-08-07,12,4662,128436.57,6181.0,15684.999999999996
2023-08-07,13,4854,140440.03,6464.0,18249.579999999944
2023-08-07,14,5032,141918.25,6771.0,18258.110000000015
2023-08-07,15,5308,154262.3,7335.0,20259.44000000003
2023-08-07,16,5263,165706.37,7145.0,20194.630000000045
2023-08-07,17,5725,170590.68,7653.0,19952.660000000003
2023-08-07,18,5569,155618.08,7352.0,18416.250000000033
2023-08-07,19,4857,135365.06,6601.0,16597.050000000057
2023-08-07,20,5559,144288.79,7605.0,18295.010000000053
2023-08-07,21,5322,134314.31,6901.0,16298.369999999972
2023-08-07,22,3229,96697.63,4363.0,14040.630000000005
2023-08-07,23,2067,79737.39,2764.0,13335.61999999999
2023-08-08,0,1399,61607.71,1895.0,10418.26000000001
2023-08-08,1,867,38536.73,1180.0,6844.900000000002
2023-08-08,2,457,17344.38,614.0,3192.4599999999996
2023-08-08,3,158,5369.6,206.0,908.1900000000002
2023-08-08,4,238,10397.05,296.0,1736.4000000000008
2023-08-08,5,594,21247.64,736.0,3419.0100000000034
2023-08-08,6,1624,47210.78,1935.0,110163.29
2023-08-08,7,3032,82436.67,3647.0,11293.310000000029
2023-08-08,8,4511,118648.31,5376.0,42332.549999999996
2023-08-08,9,5227,138557.55,6295.0,15938.470000000048
2023-08-08,10,4865,131025.42,6210.0,21254.100000000017
2023-08-08,11,5081,139718.58,6588.0,16298.480000000058
2023-08-08,12,5359,148645.94,6942.0,17650.640000000003
2023-08-08,13,5416,146921.71,7081.0,17615.990000000023
2023-08-08,14,5744,162688.63,7654.0,37670.54000000004
2023-08-08,15,5918,170651.81,7932.0,21380.07999999993
2023-08-08,16,6056,189725.05,8051.0,21945.020000000022
2023-08-08,17,6529,192815.97,8501.0,20939.77999999997
2023-08-08,18,6808,186230.06,8785.0,19884.019999999946
2023-08-08,19,6036,166625.57,7941.0,19368.560000000034
2023-08-08,20,5838,161671.08,7678.0,21238.52999999996
2023-08-08,21,5924,161670.73,7895.0,20912.17
2023-08-08,22,4880,140026.93,6511.0,19054.039999999983
2023-08-08,23,3099,97253.2,4150.0,13972.049999999994
2023-08-09,0,1582,47837.09,2092.0,7215.940000000003
2023-08-09,1,762,21482.64,965.0,3044.3100000000027
2023-08-09,2,473,12982.66,600.0,1901.9099999999992
2023-08-09,3,281,8788.36,393.0,1383.1999999999996
2023-08-09,4,312,13208.91,359.0,2317.989999999999
2023-08-09,5,600,22306.93,719.0,3497.960000000002
2023-08-09,6,1576,43865.17,1839.0,6556.740000000004
2023-08-09,7,3037,77316.31,3558.0,9947.289999999975
2023-08-09,8,4563,117927.32,5386.0,13767.920000000033
2023-08-09,9,4726,121914.18,5815.0,13922.609999999995
2023-08-09,10,4880,127903.68,6296.0,14555.470000000027
2023-08-09,11,5066,139397.11,6654.0,16269.319999999996
2023-08-09,12,5636,146646.89,7358.0,15962.929999999931
2023-08-09,13,5861,161450.96,7966.0,19405.84000000001
2023-08-09,14,6013,171489.08,8002.0,20797.029999999995
2023-08-09,15,5988,170016.45,8127.0,40861.35999999996
2023-08-09,16,6201,195557.51,8429.0,21919.690000000028
2023-08-09,17,6967,203901.95,9218.0,21966.219999999943
2023-08-09,18,7352,198444.61,9553.0,21115.85999999999
2023-08-09,19,6500,183793.62,8585.0,21063.829999999998
2023-08-09,20,5890,158472.26,7767.0,19961.289999999997
2023-08-09,21,6319,173878.88,8522.0,22457.020000000008
2023-08-09,22,5826,162207.18,7816.0,21249.230000000014
2023-08-09,23,3812,112664.09,5002.0,15629.28000000001
2023-08-10,0,1949,54477.59,2510.0,7646.26000000001
2023-08-10,1,1065,27576.98,1411.0,3908.940000000004
2023-08-10,2,614,16023.92,764.0,235170.47
2023-08-10,3,357,10335.04,453.0,1521.6800000000007
2023-08-10,4,331,12758.37,400.0,2172.3100000000013
2023-08-10,5,614,23117.28,703.0,3727.4800000000014
2023-08-10,6,1561,47902.76,1884.0,7316.289999999992
2023-08-10,7,2908,76364.98,3484.0,10364.779999999993
2023-08-10,8,4449,116626.32,5378.0,14423.310000000025
2023-08-10,9,4886,127994.83,6053.0,14839.019999999984
2023-08-10,10,4992,132918.45,6403.0,15665.639999999996
2023-08-10,11,5109,139498.67,6595.0,16522.54000000003
2023-08-10,12,6131,164630.11,8148.0,18476.88000000002
2023-08-10,13,6073,169882.23,8010.0,19979.86000000002
2023-08-10,14,6163,175215.9,8165.0,30395.750000000065
2023-08-10,15,7678,216813.26,10225.0,34061.199999999975
2023-08-10,16,7460,231325.59,9771.0,22790.360000000084
2023-08-10,17,8013,244321.02,9825.0,23721.73999999997
2023-08-10,18,7457,213735.54,9467.0,21582.250000000004
2023-08-10,19,7120,189605.45,9078.0,20488.830000000045
2023-08-10,20,5309,150137.1,7034.0,18861.490000000067
2023-08-10,21,5416,155166.66,7309.0,20400.950000000023
2023-08-10,22,5260,151542.09,7256.0,19871.010000000006
2023-08-10,23,3932,116915.67,5307.0,16325.829999999985
2023-08-11,0,2572,73626.59,3395.0,10350.150000000009
2023-08-11,1,1667,44674.84,2240.0,6420.2100000000055
2023-08-11,2,1020,27467.29,1319.0,3877.720000000001
2023-08-11,3,617,18295.75,849.0,2713.8600000000006
2023-08-11,4,458,15654.26,534.0,2507.5700000000006
2023-08-11,5,600,22782.35,708.0,3697.91
2023-08-11,6,1409,45776.9,1612.0,7344.030000000006
2023-08-11,7,2314,70495.19,2815.0,10242.740000000005
2023-08-11,8,3324,90338.49,4054.0,12143.469999999978
2023-08-11,9,3803,102476.87,4894.0,13098.029999999992
2023-08-11,10,4284,116368.67,5607.0,14499.279999999984
2023-08-11,11,4508,123330.42,5936.0,15004.60000000001
2023-08-11,12,4921,136495.82,6567.0,17268.330000000016
2023-08-11,13,5107,145062.89,6914.0,18735.569999999974
2023-08-11,14,5587,161219.94,7629.0,20188.889999999996
2023-08-11,15,5738,167861.72,7920.0,21322.52999999997
2023-08-11,16,5793,182107.12,8041.0,49181.810000000005
2023-08-11,17,6178,188978.11,8457.0,21876.389999999963
2023-08-11,18,6248,174497.94,8705.0,19323.510000000042
2023-08-11,19,5667,159723.23,8169.0,18766.73
2023-08-11,20,5073,143108.63,7419.0,18872.429999999953
2023-08-11,21,5034,139169.13,7360.0,17581.549999999977
2023-08-11,22,5399,147154.09,7916.0,18279.7499999999
2023-08-11,23,5147,147589.91,7485.0,19682.270000000026
2023-08-12,0,4533,119412.38,6347.0,14386.489999999982
2023-08-12,1,3846,94124.07,5307.0,11159.15
2023-08-12,2,3039,72347.41,4189.0,8519.310000000001
2023-08-12,3,1917,45307.61,2528.0,5625.619999999996
2023-08-12,4,1002,31093.25,1382.0,4486.600000000006
2023-08-12,5,440,16596.1,564.0,2653.4799999999996
2023-08-12,6,834,29721.35,1073.0,5148.019999999998
2023-08-12,7,1219,41292.72,1583.0,6638.679999999994
2023-08-12,8,1900,58295.63,2487.0,9048.729999999994
2023-08-12,9,2576,66796.78,3473.0,8860.039999999986
2023-08-12,10,3513,91542.39,4835.0,46416.92999999999
2023-08-12,11,4022,104891.82,5627.0,47357.63999999998
2023-08-12,12,4477,121504.46,6358.0,14503.930000000006
2023-08-12,13,5037,137622.59,7161.0,17200.409999999993
2023-08-12,14,5153,140672.1,7399.0,18494.13000000003
2023-08-12,15,5678,153085.75,8263.0,19493.549999999977
2023-08-12,16,5247,147673.85,7702.0,18977.560000000023
2023-08-12,17,5677,160580.92,8386.0,21003.529999999995
2023-08-12,18,5667,146979.79,8422.0,18296.77999999996
2023-08-12,19,5267,130454.61,7834.0,15932.129999999994
2023-08-12,20,4571,122351.9,6679.0,19445.290000000008
2023-08-12,21,4734,134903.61,7028.0,17419.74999999999
2023-08-12,22,5078,141461.46,7464.0,17815.399999999987
2023-08-12,23,5059,142514.66,7266.0,18267.45000000001
2023-08-13,0,4660,124811.95,6444.0,19304.480000000007
2023-08-13,1,4020,97738.62,5472.0,11922.099999999986
2023-08-13,2,3098,74080.58,4045.0,8768.060000000005
2023-08-13,3,1878,46555.19,2468.0,5728.979999999992
2023-08-13,4,895,26888.96,1126.0,3881.1100000000015
2023-08-13,5,477,19995.72,616.0,4771.5899999999965
2023-08-13,6,758,28827.95,981.0,4970.4600000000055
2023-08-13,7,1042,37078.24,1399.0,6220.32
2023-08-13,8,1597,49141.42,2227.0,7507.5300000000025
2023-08-13,9,2537,71573.44,3613.0,10357.080000000007
2023-08-13,10,3465,97517.47,4828.0,13547.259999999998
2023-08-13,11,4075,109098.22,5799.0,14112.830000000034
2023-08-13,12,4435,129957.83,6299.0,16951.93999999995
2023-08-13,13,4720,144029.06,6730.0,41017.86999999998
2023-08-13,14,5010,163121.65,7235.0,20981.860000000033
2023-08-13,15,4873,161152.04,6910.0,21716.310000000016
2023-08-13,16,4845,160150.56,6989.0,21127.28000000006
2023-08-13,17,4757,153894.7,6783.0,35227.25999999995
2023-08-13,18,4912,146823.66,6955.0,18534.91000000001
2023-08-13,19,4373,135918.29,6185.0,19127.270000000037
2023-08-13,20,4354,148060.71,6271.0,21024.349999999973
2023-08-13,21,3987,130118.01,5552.0,18754.780000000028
2023-08-13,22,3342,115190.48,4629.0,17183.220000000005
2023-08-13,23,2530,100963.45,3393.0,16380.299999999957
2023-08-14,0,1578,56160.31,2064.0,8865.989999999985
2023-08-14,1,678,21728.06,937.0,3433.1200000000013
2023-08-14,2,379,11398.52,551.0,1926.4600000000005
2023-08-14,3,247,7690.18,343.0,1251.58
2023-08-14,4,280,11073.46,370.0,195456.84000000003
2023-08-14,5,620,25188.96,758.0,4195.6100000000015
2023-08-14,6,1449,45116.56,1726.0,7203.309999999999
2023-08-14,7,2642,75532.53,3192.0,10941.699999999979
2023-08-14,8,4010,113127.86,5012.0,15081.260000000002
2023-08-14,9,4335,110020.25,5532.0,13588.459999999983
2023-08-14,10,4425,119291.3,5820.0,14671.12000000003
2023-08-14,11,4664,127047.23,6275.0,15775.07000000003
2023-08-14,12,4917,131894.22,6607.0,16593.390000000018
2023-08-14,13,5193,144745.4,7082.0,18942.830000000056
2023-08-14,14,5463,150138.82,7517.0,19410.009999999987
2023-08-14,15,5660,161963.19,7734.0,31038.269999999924
2023-08-14,16,5459,172844.58,7519.0,21214.079999999965
2023-08-14,17,5718,169106.46,7648.0,19788.380000000074
2023-08-14,18,5969,170459.19,7932.0,20134.820000000014
2023-08-14,19,4858,136972.69,6521.0,16926.309999999994
2023-08-14,20,4743,140578.21,6388.0,19409.13999999997
2023-08-14,21,4579,132918.54,6380.0,18317.870000000006
2023-08-14,22,3266,101777.58,4436.0,15123.740000000014
2023-08-14,23,2456,91128.25,3401.0,39498.729999999996
2023-08-15,0,1446,52397.6,1948.0,8522.149999999992
2023-08-15,1,604,18902.06,773.0,2943.7899999999972
2023-08-15,2,339,9568.95,420.0,1554.0500000000004
2023-08-15,3,198,7559.54,242.0,1312.8099999999997
2023-08-15,4,245,9693.97,294.0,347402.79000000004
2023-08-15,5,546,17755.6,643.0,2696.3099999999977
2023-08-15,6,1555,45137.32,1785.0,6945.249999999997
2023-08-15,7,2869,73691.59,3382.0,9965.070000000034
2023-08-15,8,4471,115968.69,5291.0,14126.17000000001
2023-08-15,9,4904,128438.77,6004.0,15297.260000000004
2023-08-15,10,4926,130129.9,6307.0,15313.950000000037
2023-08-15,11,4960,135246.87,6593.0,23356.960000000036
2023-08-15,12,5433,145322.34,7161.0,17176.800000000007
2023-08-15,13,5721,154120.23,7597.0,18715.719999999998
2023-08-15,14,5951,164213.43,8072.0,27581.61999999992
2023-08-15,15,5944,165761.45,7998.0,30895.54999999984
2023-08-15,16,5939,178323.26,7922.0,19670.019999999968
2023-08-15,17,6432,187670.38,8554.0,20480.92000000006
2023-08-15,18,6802,186840.34,9038.0,20332.38000000003
2023-08-15,19,5530,150003.71,7241.0,36672.2900000001
2023-08-15,20,5464,146627.75,7302.0,18810.69000000002
2023-08-15,21,5481,146248.71,7304.0,18852.80999999997
2023-08-15,22,4403,124454.38,5821.0,16856.62999999997
2023-08-15,23,3028,100519.01,4141.0,14907.130000000016
2023-08-16,0,1783,58004.64,2370.0,8909.469999999998
2023-08-16,1,886,27531.84,1166.0,4216.6500000000015
2023-08-16,2,459,14599.94,633.0,2278.680000000001
2023-08-16,3,313,9668.32,378.0,1606.950000000001
2023-08-16,4,291,10662.66,357.0,1707.829999999999
2023-08-16,5,668,22916.36,762.0,3613.129999999997
2023-08-16,6,1643,46169.16,1958.0,6953.250000000005
2023-08-16,7,3023,77447.14,3612.0,10468.209999999992
2023-08-16,8,4644,116384.24,5470.0,14083.349999999991
2023-08-16,9,4904,127327.65,6019.0,15119.800000000054
2023-08-16,10,4966,131721.76,6418.0,15389.639999999998
2023-08-16,11,5170,137479.76,6774.0,15627.840000000011
2023-08-16,12,5795,159544.11,7615.0,18669.739999999994
2023-08-16,13,5809,160104.71,7710.0,18943.879999999983
2023-08-16,14,6043,170513.94,8007.0,20820.76000000007
2023-08-16,15,6036,173509.62,8169.0,21713.63999999994
2023-08-16,16,6298,197893.05,8429.0,22170.87
2023-08-16,17,7173,213663.4,9378.0,23036.400000000056
2023-08-16,18,7072,196748.92,9282.0,21129.779999999984
2023-08-16,19,6240,167433.22,8226.0,18809.31999999998
2023-08-16,20,5859,161304.54,7765.0,20538.379999999997
2023-08-16,21,5830,162688.65,7851.0,21503.419999999955
2023-08-16,22,5186,143349.05,7155.0,32093.710000000017
2023-08-16,23,3471,107974.74,4656.0,15595.950000000035
2023-08-17,0,1847,51692.98,2411.0,7375.380000000005
2023-08-17,1,1028,31590.07,1383.0,4862.380000000002
2023-08-17,2,574,16402.53,788.0,2393.2799999999984
2023-08-17,3,351,9710.6,467.0,1450.8899999999999
2023-08-17,4,328,12091.8,400.0,1926.0500000000002
2023-08-17,5,575,21328.6,673.0,3334.3899999999985
2023-08-17,6,1606,50096.9,1907.0,7700.549999999994
2023-08-17,7,2872,74304.02,3406.0,10116.499999999985
2023-08-17,8,4493,116748.18,5246.0,14636.550000000008
2023-08-17,9,4715,119201.34,5823.0,14201.799999999945
2023-08-17,10,4885,129270.67,6277.0,14889.240000000058
2023-08-17,11,4985,129566.98,6605.0,14415.640000000041
2023-08-17,12,5433,149880.46,7182.0,17696.18000000006
2023-08-17,13,5753,163489.73,7746.0,20039.419999999936
2023-08-17,14,5924,172597.91,8007.0,21374.399999999998
2023-08-17,15,6828,192884.61,9087.0,23835.420000000013
2023-08-17,16,7069,223129.91,9378.0,25074.25000000007
2023-08-17,17,6785,206771.79,8982.0,22955.510000000024
2023-08-17,18,7331,208941.19,9748.0,22382.960000000006
2023-08-17,19,6403,183966.53,8491.0,20935.219999999994
2023-08-17,20,5705,161271.29,7703.0,21008.189999999995
2023-08-17,21,5750,160081.63,7802.0,20437.599999999995
2023-08-17,22,5065,140538.92,6870.0,17927.25000000001
2023-08-17,23,3725,104101.46,4906.0,13923.059999999994
2023-08-18,0,2532,73872.19,3320.0,10362.28999999999
2023-08-18,1,1702,49297.46,2298.0,7245.37999999999
2023-08-18,2,987,28127.26,1333.0,3768.3599999999974
2023-08-18,3,589,16595.63,761.0,2247.8399999999997
2023-08-18,4,408,13978.53,528.0,2118.720000000001
2023-08-18,5,722,26117.33,766.0,4005.2400000000043
2023-08-18,6,1569,48602.05,1807.0,7553.7
2023-08-18,7,2330,59971.39,2718.0,109820.35999999996
2023-08-18,8,3161,84844.97,3933.0,11154.160000000016
2023-08-18,9,3800,104674.89,4861.0,122673.34000000016
2023-08-18,10,4034,112447.86,5366.0,14336.359999999993
2023-08-18,11,4500,125024.86,5966.0,48154.920000000035
2023-08-18,12,4778,131768.73,6431.0,135062.27000000002
2023-08-18,13,5087,144227.77,7020.0,46787.760000000024
2023-08-18,14,5462,164096.39,7468.0,77730.16000000008
2023-08-18,15,5645,161659.26,7802.0,30042.339999999862
2023-08-18,16,5471,171955.11,7631.0,19673.640000000014
2023-08-18,17,5759,179291.01,7843.0,20239.560000000056
2023-08-18,18,6080,176489.82,8396.0,19870.810000000034
2023-08-18,19,5464,156871.29,7714.0,27808.029999999988
2023-08-18,20,4995,140638.29,7162.0,18195.090000000026
2023-08-18,21,4725,135756.19,6827.0,17742.930000000026
2023-08-18,22,5207,146433.32,7554.0,18555.00999999996
2023-08-18,23,4962,142478.92,7158.0,18491.510000000013
2023-08-19,0,4552,124443.41,6199.0,15025.250000000002
2023-08-19,1,3937,97133.02,5432.0,11505.04999999998
2023-08-19,2,2783,67374.67,3899.0,8230.900000000005
2023-08-19,3,1857,46790.28,2441.0,5886.2799999999925
2023-08-19,4,936,25754.87,1148.0,3503.780000000001
2023-08-19,5,522,21406.37,635.0,3726.160000000001
2023-08-19,6,932,32809.12,1223.0,5375.420000000004
2023-08-19,7,1236,41735.68,1559.0,6775.000000000002
2023-08-19,8,1981,60800.66,2638.0,9358.359999999999
2023-08-19,9,2792,78481.76,3810.0,11027.820000000003
2023-08-19,10,3475,95067.4,4879.0,94181.10999999996
2023-08-19,11,3914,107561.13,5491.0,13177.510000000015
2023-08-19,12,4436,121487.92,6262.0,14615.660000000049
2023-08-19,13,4952,136958.05,7036.0,17129.840000000047
2023-08-19,14,4919,145923.49,7142.0,19280.10000000005
2023-08-19,15,5155,153688.89,7583.0,20767.86999999999
2023-08-19,16,5264,148080.7,7749.0,19352.529999999962
2023-08-19,17,5573,149885.69,8154.0,18833.960000000025
2023-08-19,18,5650,145058.22,8299.0,17966.21999999998
2023-08-19,19,5595,147007.8,8290.0,18285.110000000008
2023-08-19,20,4965,137435.14,7285.0,17195.700000000004
2023-08-19,21,4711,128738.11,6902.0,50074.27000000001
2023-08-19,22,5044,144332.85,7347.0,18644.220000000038
2023-08-19,23,5200,150137.71,7304.0,18797.77000000003
2023-08-20,0,4429,116827.91,6192.0,15550.129999999976
2023-08-20,1,4114,100586.97,5670.0,12641.029999999966
2023-08-20,2,3081,74657.25,3972.0,8840.5
2023-08-20,3,1720,42704.08,2325.0,5412.040000000001
2023-08-20,4,1030,28894.56,1395.0,3890.5799999999954
2023-08-20,5,475,19842.52,658.0,3266.6200000000026
2023-08-20,6,749,28726.11,942.0,4891.6600000000035
2023-08-20,7,1123,38118.17,1487.0,6435.289999999991
2023-08-20,8,1583,48443.64,2213.0,7229.140000000008
2023-08-20,9,2372,69261.07,3339.0,10431.330000000002
2023-08-20,10,3125,87502.05,4481.0,12546.390000000014
2023-08-20,11,3706,100240.52,5248.0,13470.699999999975
2023-08-20,12,4248,124191.67,6038.0,16670.31999999998
2023-08-20,13,4492,143024.81,6516.0,19697.639999999952
2023-08-20,14,4818,153918.17,6895.0,20678.149999999998
2023-08-20,15,4816,158358.14,6992.0,21455.90000000004
2023-08-20,16,4754,151128.92,6950.0,20830.52999999998
2023-08-20,17,4718,141840.44,6721.0,18954.890000000014
2023-08-20,18,4814,146155.05,6799.0,19509.70999999996
2023-08-20,19,4432,134394.41,6324.0,19263.65000000003
2023-08-20,20,4230,141118.53,5952.0,19995.159999999938
2023-08-20,21,4011,135006.17,5622.0,53088.73999999996
2023-08-20,22,3179,107452.47,4417.0,16176.139999999985
2023-08-20,23,2327,88746.24,3070.0,14041.730000000027
2023-08-21,0,1370,52982.96,1817.0,8730.649999999996
2023-08-21,1,623,20519.09,803.0,3472.24
2023-08-21,2,313,9101.2,420.0,1506.3500000000013
2023-08-21,3,255,8983.71,355.0,1377.9300000000005
2023-08-21,4,294,11448.62,353.0,1751.490000000001
2023-08-21,5,615,24719.9,758.0,4108.770000000002
2023-08-21,6,1479,48717.8,1757.0,7894.320000000007
2023-08-21,7,2650,75606.77,3188.0,11035.970000000021
2023-08-21,8,3672,96988.0,4577.0,12668.800000000014
2023-08-21,9,3954,106261.57,5050.0,13780.50000000003
2023-08-21,10,4180,111960.73,5455.0,14358.499999999998
2023-08-21,11,4400,119857.39,5900.0,15030.339999999997
2023-08-21,12,4799,130230.81,6402.0,16516.70000000002
2023-08-21,13,5149,147692.12,7013.0,19692.920000000024
2023-08-21,14,5318,152032.94,7338.0,19933.230000000018
2023-08-21,15,5430,156321.56,7438.0,30556.079999999998
2023-08-21,16,5496,174759.25,7568.0,21624.339999999993
2023-08-21,17,5585,165813.87,7387.0,19751.200000000073
2023-08-21,18,5533,154050.62,7448.0,18086.07999999999
2023-08-21,19,4875,144591.11,6658.0,18310.12000000002
2023-08-21,20,4472,132016.15,6047.0,18314.99999999998
2023-08-21,21,3987,119444.16,5519.0,16883.719999999994
2023-08-21,22,3220,101272.6,4311.0,29834.230000000018
2023-08-21,23,2240,81014.63,2993.0,12915.540000000006
2023-08-22,0,1141,37313.5,1470.0,5853.4
2023-08-22,1,518,16514.24,657.0,2701.9100000000026
2023-08-22,2,327,9889.6,430.0,1653.3600000000006
2023-08-22,3,171,5143.21,205.0,848.1300000000005
2023-08-22,4,233,8612.86,283.0,1444.6600000000005
2023-08-22,5,507,18122.46,574.0,2932.510000000004
2023-08-22,6,1453,46084.14,1770.0,7384.919999999991
2023-08-22,7,2770,74704.22,3288.0,10641.74000000001
2023-08-22,8,4058,106371.91,4847.0,52712.71000000002
2023-08-22,9,4449,117276.74,5443.0,14169.509999999978
2023-08-22,10,4420,118186.01,5628.0,38585.62999999996
2023-08-22,11,4662,126256.05,6112.0,15047.40000000003
2023-08-22,12,4949,132737.6,6552.0,15867.459999999963
2023-08-22,13,5018,136435.2,6664.0,16987.41000000004
2023-08-22,14,5613,161732.92,7602.0,20485.429999999975
2023-08-22,15,5618,165470.21,7591.0,21258.57000000001
2023-08-22,16,5654,184817.1,7666.0,21738.93999999994
2023-08-22,17,6021,181819.31,8009.0,20312.619999999995
2023-08-22,18,6325,172051.39,8264.0,18720.83999999996
2023-08-22,19,5430,156166.59,7230.0,18793.150000000023
2023-08-22,20,5023,140726.64,6644.0,18514.349999999973
2023-08-22,21,5130,138017.05,6977.0,18088.270000000004
